area,majoraxislength,minoraxislength,eccentricity,convexarea,equivdiameter,extent,perimeter,roundness,aspectration,class,clusters
5120,144.814,45.702,0.949,5244,80.74,0.488,317.452,0.638,3.169,jasmine,3
5872,155.09,48.945,0.949,6070,86.467,0.522,343.85,0.624,3.169,jasmine,0
9236,155.141,76.647,0.869,9453,108.442,0.727,378.079,0.812,2.024,gonen,2
5317,147.844,46.656,0.949,5452,82.279,0.607,321.858,0.645,3.169,jasmine,3
6787,166.395,52.508,0.949,6908,92.96,0.464,363.861,0.644,3.169,jasmine,0
6414,162.926,51.41,0.949,6582,90.369,0.495,355.015,0.64,3.169,jasmine,0
5220,147.362,46.497,0.949,5346,81.525,0.44,325.496,0.619,3.169,jasmine,3
6329,161.131,50.841,0.949,6503,89.768,0.522,358.571,0.619,3.169,jasmine,0
5047,144.346,45.544,0.949,5206,80.163,0.644,319.112,0.623,3.169,jasmine,3
5858,154.728,48.82,0.949,6021,86.363,0.596,342.004,0.629,3.169,jasmine,0
5948,156.718,49.445,0.949,6124,87.024,0.504,345.413,0.626,3.17,jasmine,0
6243,160.983,50.788,0.949,6431,89.156,0.497,351.748,0.634,3.17,jasmine,0
6522,163.999,51.74,0.949,6715,91.127,0.462,363.014,0.622,3.17,jasmine,0
5549,150.802,47.575,0.949,5753,84.055,0.547,337.151,0.613,3.17,jasmine,3
6559,164.222,51.806,0.949,6738,91.385,0.539,362.722,0.626,3.17,jasmine,0
6575,164.362,51.85,0.949,6740,91.496,0.627,362.977,0.627,3.17,jasmine,0
6903,134.483,66.438,0.869,7102,93.751,0.692,329.815,0.797,2.024,gonen,1
9936,160.943,79.503,0.869,10208,112.476,0.605,397.254,0.791,2.024,gonen,2
5477,149.774,47.247,0.949,5611,83.508,0.481,330.164,0.631,3.17,jasmine,3
6676,165.012,52.052,0.949,6849,92.196,0.48,364.064,0.633,3.17,jasmine,0
6397,161.845,51.05,0.949,6602,90.249,0.607,361.63,0.615,3.17,jasmine,0
5762,154.248,48.652,0.949,5963,85.653,0.517,339.309,0.629,3.17,jasmine,0
5913,155.69,49.106,0.949,6077,86.768,0.526,343.196,0.631,3.171,jasmine,0
5865,155.36,48.993,0.949,6003,86.415,0.477,342.074,0.63,3.171,jasmine,0
9718,158.709,78.397,0.869,9874,111.236,0.809,385.472,0.822,2.024,gonen,2
5772,154.502,48.721,0.949,5920,85.727,0.442,341.963,0.62,3.171,jasmine,0
5028,142.926,45.07,0.949,5167,80.012,0.672,315.275,0.636,3.171,jasmine,3
7725,142.491,70.377,0.87,8006,99.175,0.683,353.153,0.778,2.025,gonen,1
7056,170.244,53.683,0.949,7258,94.784,0.454,380.815,0.611,3.171,jasmine,0
7248,172.822,54.496,0.949,7453,96.065,0.825,388.002,0.605,3.171,jasmine,0
5341,147.703,46.575,0.949,5430,82.464,0.801,321.452,0.65,3.171,jasmine,3
6079,157.701,49.725,0.949,6219,87.977,0.687,343.409,0.648,3.171,jasmine,0
5487,149.947,47.279,0.949,5622,83.584,0.701,329.127,0.637,3.172,jasmine,3
6823,168.043,52.984,0.949,7001,93.206,0.472,371.448,0.621,3.172,jasmine,0
5843,154.686,48.772,0.949,5959,86.253,0.467,338.651,0.64,3.172,jasmine,0
5839,154.166,48.607,0.949,5965,86.223,0.606,339.209,0.638,3.172,jasmine,0
4156,130.306,41.084,0.949,4258,72.743,0.792,285.725,0.64,3.172,jasmine,3
6660,165.492,52.177,0.949,6866,92.086,0.448,362.812,0.636,3.172,jasmine,0
5418,149.339,47.083,0.949,5657,83.057,0.481,340.998,0.586,3.172,jasmine,3
6481,163.106,51.42,0.949,6637,90.84,0.498,358.811,0.633,3.172,jasmine,0
6263,160.509,50.598,0.949,6489,89.299,0.439,356.294,0.62,3.172,jasmine,0
6605,165.001,52.014,0.949,6828,91.705,0.799,366.979,0.616,3.172,jasmine,0
5531,151.621,47.795,0.949,5743,83.918,0.516,336.605,0.613,3.172,jasmine,3
6073,158.04,49.81,0.949,6208,87.934,0.485,344.803,0.642,3.173,jasmine,0
5227,145.765,45.94,0.949,5370,81.58,0.631,322.718,0.631,3.173,jasmine,3
7962,144.348,71.291,0.87,8202,100.685,0.606,355.523,0.792,2.025,gonen,1
9146,154.162,76.134,0.87,9301,107.912,0.645,371.853,0.831,2.025,gonen,2
5567,150.709,47.498,0.949,5695,84.191,0.806,329.995,0.642,3.173,jasmine,3
6368,162.096,51.086,0.949,6522,90.044,0.616,355.146,0.634,3.173,jasmine,0
6443,162.219,51.118,0.949,6573,90.573,0.476,358.31,0.631,3.173,jasmine,0
6666,165.519,52.158,0.949,6809,92.127,0.641,365.119,0.628,3.173,jasmine,0
6997,169.268,53.339,0.949,7131,94.387,0.475,370.269,0.641,3.173,jasmine,0
7015,169.916,53.542,0.949,7187,94.508,0.451,373.743,0.631,3.174,jasmine,0
5422,149.675,47.162,0.949,5569,83.087,0.505,329.212,0.629,3.174,jasmine,3
7136,171.115,53.918,0.949,7317,95.32,0.522,376.053,0.634,3.174,jasmine,0
10075,162.11,80.059,0.87,10347,113.26,0.607,409.128,0.756,2.025,gonen,2
5658,152.457,48.038,0.949,5806,84.876,0.439,339.208,0.618,3.174,jasmine,0
6288,160.505,50.573,0.949,6436,89.477,0.448,356.896,0.62,3.174,jasmine,0
6662,166.148,52.35,0.949,6890,92.1,0.474,371.077,0.608,3.174,jasmine,0
6422,162.435,51.18,0.949,6596,90.425,0.529,356.304,0.636,3.174,jasmine,0
5181,146.925,46.293,0.949,5332,81.22,0.565,324.894,0.617,3.174,jasmine,3
6204,160.4,50.538,0.949,6369,88.877,0.801,350.414,0.635,3.174,jasmine,0
4857,141.681,44.64,0.949,4969,78.639,0.476,309.902,0.636,3.174,jasmine,3
6881,168.188,52.991,0.949,7055,93.601,0.445,372.099,0.625,3.174,jasmine,0
8560,149.086,73.622,0.87,8712,104.398,0.622,363.312,0.815,2.025,gonen,2
8972,153.527,75.815,0.87,9242,106.881,0.593,381.763,0.774,2.025,gonen,2
8242,146.293,72.22,0.87,8401,102.44,0.764,355.634,0.819,2.026,gonen,1
7844,143.53,70.853,0.87,8086,99.936,0.672,354.667,0.784,2.026,gonen,1
7811,142.919,70.543,0.87,7984,99.726,0.759,349.11,0.805,2.026,gonen,1
5311,148.039,46.638,0.949,5461,82.232,0.447,321.758,0.645,3.174,jasmine,3
5943,156.368,49.262,0.949,6089,86.988,0.606,344.535,0.629,3.174,jasmine,0
6446,162.789,51.285,0.949,6564,90.594,0.469,353.76,0.647,3.174,jasmine,0
6613,165.196,52.043,0.949,6807,91.76,0.597,364.648,0.625,3.174,jasmine,0
5948,156.951,49.445,0.949,6122,87.024,0.62,348.901,0.614,3.174,jasmine,0
6639,165.412,52.11,0.949,6784,91.94,0.707,365.143,0.626,3.174,jasmine,0
6220,160.738,50.637,0.949,6448,88.992,0.635,361.886,0.597,3.174,jasmine,0
6530,163.403,51.475,0.949,6653,91.183,0.448,357.766,0.641,3.174,jasmine,0
6584,165.339,52.084,0.949,6779,91.559,0.713,364.829,0.622,3.174,jasmine,0
6555,164.59,51.846,0.949,6748,91.357,0.714,362.687,0.626,3.175,jasmine,0
8051,145.188,71.658,0.87,8271,101.246,0.6,359.352,0.783,2.026,gonen,1
8215,146.547,72.32,0.87,8427,102.272,0.612,359.722,0.798,2.026,gonen,1
6581,164.859,51.93,0.949,6754,91.538,0.455,365.224,0.62,3.175,jasmine,0
6405,162.502,51.186,0.949,6579,90.306,0.522,357.686,0.629,3.175,jasmine,0
5796,153.929,48.485,0.949,5946,85.905,0.451,341.489,0.625,3.175,jasmine,0
6322,161.2,50.772,0.949,6491,89.719,0.574,354.931,0.631,3.175,jasmine,0
6299,161.138,50.752,0.949,6536,89.555,0.479,355.703,0.626,3.175,jasmine,0
6403,161.868,50.981,0.949,6555,90.291,0.769,355.641,0.636,3.175,jasmine,0
6007,158.098,49.791,0.949,6205,87.455,0.663,349.265,0.619,3.175,jasmine,0
6531,163.622,51.53,0.949,6678,91.19,0.558,360.514,0.631,3.175,jasmine,0
5813,155.193,48.872,0.949,5974,86.031,0.553,343.204,0.62,3.175,jasmine,0
6638,164.901,51.929,0.949,6792,91.933,0.599,361.274,0.639,3.176,jasmine,0
5573,151.415,47.682,0.949,5704,84.236,0.442,335.966,0.62,3.176,jasmine,3
7198,172.472,54.311,0.949,7457,95.733,0.707,382.767,0.617,3.176,jasmine,0
7462,139.141,68.642,0.87,7580,97.473,0.79,334.619,0.837,2.027,gonen,1
5907,124.168,61.249,0.87,6013,86.724,0.713,300.869,0.82,2.027,gonen,3
5115,145.687,45.876,0.949,5264,80.701,0.48,319.098,0.631,3.176,jasmine,3
6153,160.176,50.439,0.949,6368,88.511,0.815,349.803,0.632,3.176,jasmine,0
5241,148.082,46.626,0.949,5462,81.689,0.506,328.128,0.612,3.176,jasmine,3
6473,163.31,51.42,0.949,6590,90.784,0.45,357.238,0.637,3.176,jasmine,0
5991,157.286,49.522,0.949,6160,87.338,0.438,348.976,0.618,3.176,jasmine,0
5947,155.725,49.027,0.949,6072,87.017,0.551,340.79,0.643,3.176,jasmine,0
6500,163.825,51.576,0.949,6710,90.973,0.743,360.876,0.627,3.176,jasmine,0
6766,167.307,52.67,0.949,6920,92.816,0.44,367.022,0.631,3.177,jasmine,0
5288,147.653,46.481,0.949,5444,82.054,0.822,320.874,0.645,3.177,jasmine,3
6257,161.054,50.699,0.949,6450,89.256,0.58,355.096,0.624,3.177,jasmine,0
6680,165.541,52.109,0.949,6826,92.224,0.499,362.724,0.638,3.177,jasmine,0
5566,150.997,47.529,0.949,5703,84.183,0.485,329.652,0.644,3.177,jasmine,3
6427,162.517,51.155,0.949,6548,90.461,0.819,353.854,0.645,3.177,jasmine,0
6087,157.976,49.725,0.949,6295,88.035,0.55,350.705,0.622,3.177,jasmine,0
5820,154.696,48.691,0.949,5991,86.083,0.685,341.194,0.628,3.177,jasmine,0
5807,156.446,49.24,0.949,6121,85.987,0.62,345.833,0.61,3.177,jasmine,0
6263,160.46,50.503,0.949,6444,89.299,0.443,355.393,0.623,3.177,jasmine,0
6536,163.958,51.603,0.949,6740,91.224,0.717,363.109,0.623,3.177,jasmine,0
9143,154.337,76.13,0.87,9359,107.895,0.604,376.207,0.812,2.027,gonen,2
7627,141.436,69.763,0.87,7840,98.544,0.586,347.071,0.796,2.027,gonen,1
6011,156.527,49.262,0.949,6143,87.484,0.516,343.123,0.642,3.177,jasmine,0
6330,161.503,50.827,0.949,6489,89.775,0.476,355.241,0.63,3.177,jasmine,0
5575,151.505,47.678,0.949,5715,84.251,0.455,333.22,0.631,3.178,jasmine,3
6380,162.316,51.079,0.949,6517,90.129,0.829,352.622,0.645,3.178,jasmine,0
5984,157.499,49.559,0.949,6145,87.287,0.543,346.504,0.626,3.178,jasmine,0
5272,147.136,46.296,0.949,5425,81.93,0.598,326.845,0.62,3.178,jasmine,3
6273,160.633,50.543,0.949,6435,89.37,0.493,352.484,0.634,3.178,jasmine,0
6065,157.028,49.407,0.949,6161,87.876,0.472,342.06,0.651,3.178,jasmine,0
7037,170.339,53.593,0.949,7211,94.656,0.436,379.948,0.613,3.178,jasmine,0
4875,141.908,44.648,0.949,4988,78.785,0.438,313.04,0.625,3.178,jasmine,3
8325,147.685,72.844,0.87,8532,102.955,0.597,361.032,0.803,2.027,gonen,1
7092,136.163,67.158,0.87,7189,95.025,0.644,328.418,0.826,2.027,gonen,1
7143,136.97,67.553,0.87,7309,95.366,0.655,338.102,0.785,2.028,gonen,1
6248,159.811,50.28,0.949,6400,89.192,0.608,349.919,0.641,3.178,jasmine,0
6852,168.034,52.866,0.949,7100,93.404,0.783,368.17,0.635,3.178,jasmine,0
5510,150.455,47.333,0.949,5667,83.759,0.755,331.873,0.629,3.179,jasmine,3
6033,158.133,49.748,0.949,6244,87.644,0.454,351.248,0.614,3.179,jasmine,0
6610,165.389,52.029,0.949,6832,91.739,0.558,373.324,0.596,3.179,jasmine,0
6000,157.554,49.564,0.949,6171,87.404,0.464,345.524,0.632,3.179,jasmine,0
5648,152.365,47.929,0.949,5759,84.801,0.446,334.486,0.634,3.179,jasmine,3
6288,160.532,50.497,0.949,6507,89.477,0.46,369.796,0.578,3.179,jasmine,0
9096,154.286,76.093,0.87,9371,107.617,0.605,384.7,0.772,2.028,gonen,2
6220,159.519,50.177,0.949,6412,88.992,0.557,348.456,0.644,3.179,jasmine,0
6236,160.754,50.556,0.949,6397,89.106,0.474,351.279,0.635,3.18,jasmine,0
9285,156.236,77.049,0.87,9545,108.729,0.698,381.677,0.801,2.028,gonen,2
8540,149.329,73.637,0.87,8821,104.276,0.629,366.238,0.8,2.028,gonen,2
6838,133.817,65.985,0.87,7016,93.308,0.768,329.856,0.79,2.028,gonen,1
6280,160.997,50.632,0.949,6485,89.42,0.574,357.445,0.618,3.18,jasmine,0
6181,159.43,50.139,0.949,6309,88.712,0.658,348.926,0.638,3.18,jasmine,0
6823,167.196,52.58,0.949,6955,93.206,0.479,365.817,0.641,3.18,jasmine,0
5702,153.415,48.245,0.949,5878,85.206,0.597,337.034,0.631,3.18,jasmine,0
6603,164.162,51.624,0.949,6756,91.691,0.492,360.888,0.637,3.18,jasmine,0
6184,159.557,50.174,0.949,6373,88.734,0.467,351.825,0.628,3.18,jasmine,0
5098,145.948,45.894,0.949,5250,80.567,0.454,323.913,0.611,3.18,jasmine,3
6018,156.85,49.318,0.949,6216,87.535,0.637,348.563,0.622,3.18,jasmine,0
5503,149.904,47.132,0.949,5619,83.706,0.507,324.565,0.656,3.18,jasmine,3
6401,162.715,51.16,0.949,6542,90.277,0.463,359.375,0.623,3.181,jasmine,0
7949,144.471,71.229,0.87,8182,100.603,0.751,354.096,0.797,2.028,gonen,1
5697,154.156,48.468,0.949,5840,85.168,0.446,339.779,0.62,3.181,jasmine,0
6045,158.031,49.684,0.949,6264,87.731,0.462,351.353,0.615,3.181,jasmine,0
6349,161.706,50.839,0.949,6488,89.91,0.687,354.31,0.636,3.181,jasmine,0
6379,162.015,50.933,0.949,6573,90.122,0.643,355.831,0.633,3.181,jasmine,0
5181,145.16,45.632,0.949,5306,81.22,0.473,320.174,0.635,3.181,jasmine,3
5789,155.023,48.723,0.949,5931,85.853,0.446,337.423,0.639,3.182,jasmine,0
6753,166.832,52.43,0.949,6978,92.726,0.491,378.363,0.593,3.182,jasmine,0
5927,156.258,49.106,0.949,6064,86.871,0.452,343.426,0.632,3.182,jasmine,0
6882,168.697,53.006,0.949,7100,93.608,0.57,376.392,0.61,3.183,jasmine,0
8184,146.866,72.407,0.87,8379,102.079,0.773,358.818,0.799,2.028,gonen,1
7197,171.902,54.012,0.949,7415,95.726,0.507,375.972,0.64,3.183,jasmine,0
6548,164.417,51.658,0.949,6717,91.308,0.491,362.095,0.628,3.183,jasmine,0
6267,161.376,50.702,0.949,6418,89.327,0.439,356.576,0.619,3.183,jasmine,0
6714,166.045,52.167,0.949,6865,92.458,0.469,362.212,0.643,3.183,jasmine,0
5410,150.282,47.213,0.949,5591,82.995,0.453,329.728,0.625,3.183,jasmine,3
7160,171.641,53.921,0.949,7343,95.48,0.484,385.187,0.606,3.183,jasmine,0
6206,160.587,50.448,0.949,6403,88.892,0.751,356.675,0.613,3.183,jasmine,0
6288,161.008,50.579,0.949,6441,89.477,0.467,353.528,0.632,3.183,jasmine,0
6589,165.758,52.071,0.949,6787,91.594,0.495,361.193,0.635,3.183,jasmine,0
6587,165.184,51.891,0.949,6767,91.58,0.443,364.302,0.624,3.183,jasmine,0
8010,144.991,71.482,0.87,8343,100.988,0.602,358.962,0.781,2.028,gonen,1
6500,163.888,51.483,0.949,6698,90.973,0.477,362.013,0.623,3.183,jasmine,0
6361,162.307,50.983,0.949,6535,89.995,0.719,359.14,0.62,3.184,jasmine,0
6152,159.577,50.123,0.949,6405,88.504,0.45,356.246,0.609,3.184,jasmine,0
6457,163.028,51.206,0.949,6558,90.671,0.445,356.767,0.637,3.184,jasmine,0
5621,152.449,47.883,0.949,5782,84.598,0.491,336.102,0.625,3.184,jasmine,3
6386,161.879,50.844,0.949,6528,90.172,0.466,354.63,0.638,3.184,jasmine,0
6253,160.889,50.526,0.949,6400,89.228,0.442,355.765,0.621,3.184,jasmine,0
7936,144.652,71.313,0.87,8099,100.521,0.676,353.698,0.797,2.028,gonen,1
7194,172.08,54.041,0.949,7353,95.706,0.566,375.88,0.64,3.184,jasmine,0
6036,157.502,49.462,0.949,6154,87.666,0.453,343.384,0.643,3.184,jasmine,0
6218,160.279,50.333,0.949,6367,88.978,0.836,350.224,0.637,3.184,jasmine,0
5907,156.128,49.024,0.949,6109,86.724,0.635,345.279,0.623,3.185,jasmine,0
6673,166.526,52.288,0.949,6911,92.176,0.476,366.561,0.624,3.185,jasmine,0
5786,154.312,48.449,0.949,5933,85.831,0.623,337.149,0.64,3.185,jasmine,0
6743,166.713,52.342,0.949,6930,92.658,0.722,371.321,0.615,3.185,jasmine,0
6599,165.85,52.071,0.949,6808,91.663,0.509,364.36,0.625,3.185,jasmine,0
5402,149.236,46.854,0.949,5538,82.934,0.516,326.209,0.638,3.185,jasmine,3
4140,130.534,40.981,0.949,4265,72.603,0.622,288.753,0.624,3.185,jasmine,3
6315,162.109,50.891,0.949,6509,89.669,0.714,356.443,0.625,3.185,jasmine,0
6295,161.443,50.68,0.949,6478,89.527,0.766,356.253,0.623,3.186,jasmine,0
5362,148.568,46.638,0.949,5544,82.626,0.47,331.489,0.613,3.186,jasmine,3
6065,158.7,49.818,0.949,6233,87.876,0.463,347.889,0.63,3.186,jasmine,0
5899,155.727,48.883,0.949,5998,86.665,0.471,342.042,0.634,3.186,jasmine,0
6251,161.037,50.546,0.949,6436,89.213,0.606,363.483,0.595,3.186,jasmine,0
5631,154.117,48.371,0.949,5821,84.674,0.485,342.593,0.603,3.186,jasmine,0
6656,164.888,51.748,0.949,6827,92.058,0.507,367.95,0.618,3.186,jasmine,0
6119,159.631,50.096,0.949,6250,88.266,0.441,350.019,0.628,3.187,jasmine,0
7444,175.725,55.146,0.949,7773,97.355,0.564,392.553,0.607,3.187,jasmine,0
6532,164.461,51.608,0.949,6709,91.196,0.747,360.272,0.632,3.187,jasmine,0
5562,151.404,47.509,0.949,5687,84.153,0.68,332.774,0.631,3.187,jasmine,3
5074,144.702,45.404,0.949,5234,80.377,0.566,319.311,0.625,3.187,jasmine,3
5624,152.558,47.867,0.95,5782,84.621,0.511,334.504,0.632,3.187,jasmine,3
6702,166.307,52.18,0.95,6884,92.376,0.451,369.251,0.618,3.187,jasmine,0
5251,148.343,46.543,0.95,5476,81.767,0.475,332.545,0.597,3.187,jasmine,3
7039,170.166,53.388,0.95,7190,94.67,0.464,375.073,0.629,3.187,jasmine,0
6563,131.07,64.605,0.87,6712,91.413,0.606,321.201,0.799,2.029,gonen,1
8295,147.211,72.56,0.87,8459,102.769,0.778,357.867,0.814,2.029,gonen,1
7099,172.194,54.023,0.95,7334,95.072,0.658,380.352,0.617,3.187,jasmine,0
5933,156.707,49.164,0.95,6089,86.914,0.797,344.608,0.628,3.187,jasmine,0
6770,167.718,52.618,0.95,6987,92.843,0.779,368.384,0.627,3.187,jasmine,0
4869,141.566,44.41,0.95,5000,78.736,0.751,309.32,0.639,3.188,jasmine,3
5410,149.651,46.946,0.95,5573,82.995,0.733,333.46,0.611,3.188,jasmine,3
5665,152.757,47.917,0.95,5789,84.929,0.574,334.809,0.635,3.188,jasmine,3
6472,163.738,51.36,0.95,6623,90.777,0.447,359.478,0.629,3.188,jasmine,0
9745,159.645,78.681,0.87,9917,111.39,0.61,388.098,0.813,2.029,gonen,2
9299,156.134,76.947,0.87,9557,108.811,0.784,383.397,0.795,2.029,gonen,2
6784,133.517,65.801,0.87,6902,92.939,0.604,324.815,0.808,2.029,gonen,1
5924,156.376,49.049,0.95,6071,86.849,0.491,340.643,0.642,3.188,jasmine,0
6245,160.731,50.414,0.95,6382,89.171,0.45,353.193,0.629,3.188,jasmine,0
6440,163.095,51.154,0.95,6614,90.552,0.471,358.713,0.629,3.188,jasmine,0
6808,168.055,52.709,0.95,7013,93.103,0.438,373.595,0.613,3.188,jasmine,0
6031,157.651,49.446,0.95,6215,87.629,0.493,348.515,0.624,3.188,jasmine,0
7090,136.237,67.136,0.87,7238,95.012,0.592,332.664,0.805,2.029,gonen,1
6401,163.998,51.435,0.95,6619,90.277,0.517,361.266,0.616,3.188,jasmine,0
6260,161.376,50.61,0.95,6556,89.278,0.462,362.129,0.6,3.189,jasmine,0
6052,158.507,49.709,0.95,6157,87.782,0.446,347.463,0.63,3.189,jasmine,0
6526,164.539,51.601,0.95,6737,91.155,0.443,363.688,0.62,3.189,jasmine,0
5693,152.819,47.924,0.95,5819,85.138,0.604,334.669,0.639,3.189,jasmine,3
8256,146.733,72.305,0.87,8437,102.527,0.627,358.349,0.808,2.029,gonen,1
8205,146.246,72.065,0.87,8359,102.21,0.71,355.502,0.816,2.029,gonen,1
6579,164.429,51.564,0.95,6711,91.524,0.47,359.99,0.638,3.189,jasmine,0
6533,165.026,51.751,0.95,6727,91.203,0.678,360.422,0.632,3.189,jasmine,0
5894,156.591,49.105,0.95,6055,86.628,0.573,345.023,0.622,3.189,jasmine,0
5762,153.876,48.252,0.95,5918,85.653,0.817,339.754,0.627,3.189,jasmine,0
6667,166.4,52.177,0.95,6816,92.134,0.445,363.995,0.632,3.189,jasmine,0
6568,164.49,51.577,0.95,6712,91.447,0.592,358.834,0.641,3.189,jasmine,0
6524,163.739,51.341,0.95,6647,91.141,0.843,355.963,0.647,3.189,jasmine,0
6770,167.132,52.404,0.95,6961,92.843,0.5,372.184,0.614,3.189,jasmine,0
5477,151.002,47.346,0.95,5696,83.508,0.449,341.281,0.591,3.189,jasmine,3
4460,135.653,42.533,0.95,4598,75.357,0.485,295.727,0.641,3.189,jasmine,3
5861,156.433,49.048,0.95,6041,86.386,0.491,340.922,0.634,3.189,jasmine,0
6445,163.192,51.167,0.95,6618,90.587,0.765,357.551,0.634,3.189,jasmine,0
5362,148.532,46.568,0.95,5483,82.626,0.703,326.389,0.633,3.19,jasmine,3
6644,165.834,51.991,0.95,6946,91.975,0.788,364.763,0.628,3.19,jasmine,0
5674,153.365,48.081,0.95,5814,84.996,0.444,336.783,0.629,3.19,jasmine,0
7410,175.049,54.877,0.95,7581,97.132,0.494,386.582,0.623,3.19,jasmine,0
5792,154.992,48.585,0.95,5928,85.876,0.563,340.558,0.628,3.19,jasmine,0
8627,150.363,74.094,0.87,8953,104.806,0.767,375.143,0.77,2.029,gonen,2
8165,146.445,72.152,0.87,8379,101.961,0.653,358.091,0.8,2.03,gonen,1
5631,153.473,48.106,0.95,5828,84.674,0.634,337.108,0.623,3.19,jasmine,0
5888,156.143,48.94,0.95,6093,86.584,0.508,347.497,0.613,3.19,jasmine,0
6131,158.986,49.828,0.95,6225,88.353,0.486,346.937,0.64,3.191,jasmine,0
5830,154.748,48.499,0.95,5948,86.157,0.81,334.618,0.654,3.191,jasmine,0
5503,150.482,47.161,0.95,5676,83.706,0.589,337.125,0.608,3.191,jasmine,3
8952,152.844,75.298,0.87,9168,106.762,0.625,371.408,0.816,2.03,gonen,2
5698,153.635,48.147,0.95,5891,85.176,0.452,339.395,0.622,3.191,jasmine,0
6079,157.934,49.492,0.95,6288,87.977,0.507,356.132,0.602,3.191,jasmine,0
3907,126.314,39.583,0.95,4001,70.53,0.651,276.596,0.642,3.191,jasmine,3
5945,156.501,49.042,0.95,6102,87.002,0.453,351.943,0.603,3.191,jasmine,0
6607,165.224,51.776,0.95,6746,91.719,0.462,366.77,0.617,3.191,jasmine,0
5445,149.881,46.966,0.95,5584,83.263,0.52,330.08,0.628,3.191,jasmine,3
5964,157.131,49.237,0.95,6116,87.141,0.455,341.646,0.642,3.191,jasmine,0
6427,163.239,51.144,0.95,6598,90.461,0.506,357.091,0.633,3.192,jasmine,0
6301,161.716,50.666,0.95,6439,89.569,0.46,354.324,0.631,3.192,jasmine,0
8217,146.469,72.156,0.87,8442,102.285,0.597,360.096,0.796,2.03,gonen,1
5864,155.93,48.853,0.95,6019,86.408,0.46,341.545,0.632,3.192,jasmine,0
8493,148.946,73.375,0.87,8638,103.989,0.803,364.475,0.803,2.03,gonen,2
6331,162.215,50.822,0.95,6505,89.782,0.458,356.615,0.626,3.192,jasmine,0
4928,142.409,44.616,0.95,5116,79.212,0.493,321.704,0.598,3.192,jasmine,3
4320,133.81,41.922,0.95,4421,74.165,0.45,294.828,0.625,3.192,jasmine,3
6396,162.333,50.853,0.95,6529,90.242,0.444,357.072,0.63,3.192,jasmine,0
6517,164.516,51.535,0.95,6671,91.092,0.439,364.886,0.615,3.192,jasmine,0
8551,149.788,73.789,0.87,8817,104.343,0.74,367.361,0.796,2.03,gonen,2
6642,165.403,51.812,0.95,6794,91.961,0.481,361.096,0.64,3.192,jasmine,0
5528,151.585,47.484,0.95,5667,83.896,0.471,331.794,0.631,3.192,jasmine,3
5174,145.915,45.705,0.95,5378,81.165,0.478,328.742,0.602,3.193,jasmine,3
6307,161.396,50.554,0.95,6438,89.612,0.837,350.182,0.646,3.193,jasmine,0
6671,166.702,52.213,0.95,6895,92.162,0.604,371.116,0.609,3.193,jasmine,0
6030,158.425,49.62,0.95,6210,87.622,0.444,353.72,0.606,3.193,jasmine,0
6419,162.197,50.801,0.95,6547,90.404,0.523,354.287,0.643,3.193,jasmine,0
3798,126.604,39.653,0.95,4013,69.54,0.612,278.232,0.617,3.193,jasmine,3
6053,158.235,49.55,0.95,6244,87.789,0.756,358.23,0.593,3.193,jasmine,0
6801,168.008,52.607,0.95,7089,93.055,0.559,384.596,0.578,3.194,jasmine,0
5463,151.786,47.526,0.95,5689,83.401,0.692,336.926,0.605,3.194,jasmine,3
8011,145.685,71.764,0.87,8244,100.995,0.696,356.544,0.792,2.03,gonen,1
5911,156.533,49.011,0.95,6085,86.753,0.551,343.138,0.631,3.194,jasmine,0
5441,151.123,47.317,0.95,5625,83.233,0.81,329.938,0.628,3.194,jasmine,3
5938,157.985,49.465,0.95,6134,86.951,0.655,348.364,0.615,3.194,jasmine,0
8719,150.951,74.357,0.87,8905,105.363,0.732,366.89,0.814,2.03,gonen,2
5919,156.809,49.096,0.95,6042,86.812,0.806,343.294,0.631,3.194,jasmine,0
6648,165.622,51.852,0.95,6841,92.003,0.451,363.281,0.633,3.194,jasmine,0
6819,168.019,52.599,0.95,7019,93.178,0.516,366.37,0.638,3.194,jasmine,0
7972,144.254,71.058,0.87,8142,100.749,0.61,351.511,0.811,2.03,gonen,1
6403,130.151,64.107,0.87,6612,90.291,0.63,317.493,0.798,2.03,gonen,1
6458,163.38,51.146,0.95,6629,90.678,0.766,359.147,0.629,3.194,jasmine,0
5710,154.132,48.251,0.95,5829,85.265,0.45,336.56,0.633,3.194,jasmine,0
6028,158.143,49.505,0.95,6222,87.608,0.526,349.994,0.618,3.195,jasmine,0
5422,149.539,46.811,0.95,5546,83.087,0.688,328.35,0.632,3.195,jasmine,3
5987,157.862,49.413,0.95,6112,87.309,0.452,345.119,0.632,3.195,jasmine,0
7000,170.17,53.263,0.95,7197,94.407,0.52,373.722,0.63,3.195,jasmine,0
6443,163.589,51.202,0.95,6689,90.573,0.662,361.637,0.619,3.195,jasmine,0
5643,153.56,48.063,0.95,5823,84.764,0.47,339.187,0.616,3.195,jasmine,0
5275,148.378,46.44,0.95,5538,81.953,0.504,339.261,0.576,3.195,jasmine,3
6616,166.259,52.035,0.95,6842,91.781,0.812,367.508,0.616,3.195,jasmine,0
